"JD.ID","Agency","Project.ID","District.or.Region","JD.Basis","PDF.Link","Finalized.Date","Closure.Method","Waters.Names","Resource.Types","Resource.Type.Description","Water.of.the.U.S.","Cowardin.Code","Cowardin.Category","Cowardin.Description","HGM","HGM.Description","Longitude","Latitude","State","County","HUC8","Authority","Local.Waterway","Similarly.Situated..a..8.","Similarly.Situated..a..7.","Normal.Farming","OHWM..Changes.in.plant.community","OHWM..Presence.of.bed.and.banks","OHWM..Break.in.slope","OHWM..Change.in.the.character.of.soil","OHWM..Change.in.vegetation.density.maturity","OHWM..Change.in.sediment.texture","OHWM..Natural.line.impressed.on.the.bank","OHWM..Destruction.of.terrestrial.vegetation","OHWM..Leaf.litter.disturbed","OHWM..Multiple.flow.events.observed","OHWM..Scour.marks","OHWM..Sediment.deposition","OHWM..Sediment.sorting","OHWM..Shelving","OHWM..Litter.and.debris","OHWM..Wrack.lines","OHWM..Matted..bent..or.absent.vegetation","OHWM..Water.staining","OHWM.Other","OHWM.Other.Text","Function.Present..Sediment.Trapping","Function.Present..Nutrient.Recycling","Function.Present..Pollutant.trapping..transformation..filtering..and.transport","Function.Present..Retention.and.attenuation.of.flood.waters","Function.Present..Runoff.storage","Function.Present..Contribution.of.flow","Function.Present..Export.of.organic.matter","Function.Present..Export.of.food.resources","Function.Present..Provision.of.life.cycle.dependent.aquatic.habitat"
5157912,"Corps","LRC-2017-00999","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/14/2018","Approved JD That Did Require A Field/Site Visit","Wetland 3","ISOLATE","Isolated (interstate or intrastate) waters","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.00406,41.69714,"Illinois","DuPage",7120004,"None","Des Plaines River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5157912,"Corps","LRC-2017-00999","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/14/2018","Approved JD That Did Require A Field/Site Visit","Wetland 1","ISOLATE","Isolated (interstate or intrastate) waters","No","PFO","Palustrine","Forested, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.00189,41.69775,"Illinois","DuPage",7120004,"None","Des Plaines River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5157913,"Corps","LRC-2017-00963","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/12/2018","Approved JD That Did Require A Field/Site Visit","Illinois and Michigan Canal / Wetland 2","TNWW","Wetlands Adjacent to Traditional Navigable Water ","Yes","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.14802,41.49324,"Illinois","Will",7120004,"Section 10/404","I &amp; M Canal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5157913,"Corps","LRC-2017-00963","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/12/2018","Approved JD That Did Require A Field/Site Visit","Wetland 1","TNWW","Wetlands Adjacent to Traditional Navigable Water ","Yes","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.14414,41.49513,"Illinois","Will",7120004,"Section 10/404","I &amp; M Canal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5157914,"Corps","LRC-2017-00963","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/12/2018","Approved JD That Did Require A Field/Site Visit","Wetland 3","ISOLATE","Isolated (interstate or intrastate) waters","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.14958,41.49426,"Illinois","Will",7120004,"None","I &amp; M Canal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5157914,"Corps","LRC-2017-00963","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/12/2018","Approved JD That Did Require A Field/Site Visit","Wetland 4","ISOLATE","Isolated (interstate or intrastate) waters","No","POW","Palustrine","Open Water, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.14082,41.49687,"Illinois","Will",7120004,"None","I &amp; M Canal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5156215,"Corps","LRC-2017-00996","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/09/2018","Approved JD That Did Require A Field/Site Visit","Area 4 - Silver Creek","RPW","Relatively Permanent Water that flows directly or indirectly into Traditional Navigable Water","Yes","R3","Riverine","Upper Perennial, Riverine","Riverine","Riverine is characterized by a water source of overbank flow from a channel, and hydrodynamics which are predominantly unidirectional and horizontal.",-87.86419,41.91202,"Illinois","Cook",7120004,"Section 404","Silver Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5156215,"Corps","LRC-2017-00996","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/09/2018","Approved JD That Did Require A Field/Site Visit","Area 1 - Addison Creek","RPW","Relatively Permanent Water that flows directly or indirectly into Traditional Navigable Water","Yes","R3","Riverine","Upper Perennial, Riverine","Riverine","Riverine is characterized by a water source of overbank flow from a channel, and hydrodynamics which are predominantly unidirectional and horizontal.",-87.86941,41.88521,"Illinois","Cook",7120004,"Section 404","Silver Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5159811,"Corps","LRC-2018-00021","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/09/2018","Approved JD That Did Require A Field/Site Visit","Alsip Drainage Ditch","RPW","Relatively Permanent Water that flows directly or indirectly into Traditional Navigable Water","Yes","RP","Riparian","Riparian - Plant communities contiguous to and affected by surface and subsurface hydrologic features of perennial or intermittent lotic and lentic water bodies (rivers, streams, lakes, or drainage ways).  Riparian areas have one or both of the following characteristics: 1) distinctively different vegetative species than adjacent areas, and 2) species similar to adjacent areas but exhibiting more vigorous or robust growth forms. Riparian areas are usually transitional between wetland and upland.","Riverine","Riverine is characterized by a water source of overbank flow from a channel, and hydrodynamics which are predominantly unidirectional and horizontal.",-87.71511,41.66053,"Illinois","Cook",7120003,"Section 404","Calumet-Sag Channel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5159835,"Corps","LRC-2018-00048","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/09/2018","Approved JD That Did Require A Field/Site Visit","Wetland 1","RPWWD","Wetlands Directly Abutting Relatively Permanent Water that flows directly or indirectly into Traditional Navigable Water","Yes","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.02315,41.8609,"Illinois","DuPage",7120004,"Section 404","E. Br. DuPage River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5159835,"Corps","LRC-2018-00048","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/09/2018","Approved JD That Did Require A Field/Site Visit","Drainage Ditch 1","RPW","Relatively Permanent Water that flows directly or indirectly into Traditional Navigable Water","Yes","RP","Riparian","Riparian - Plant communities contiguous to and affected by surface and subsurface hydrologic features of perennial or intermittent lotic and lentic water bodies (rivers, streams, lakes, or drainage ways).  Riparian areas have one or both of the following characteristics: 1) distinctively different vegetative species than adjacent areas, and 2) species similar to adjacent areas but exhibiting more vigorous or robust growth forms. Riparian areas are usually transitional between wetland and upland.","Slope","The Slope wetland class is characterized by a water source of return flow from groundwater, with principally unidirectional and horizontal hydrodynamics.",-88.02204,41.86046,"Illinois","DuPage",7120004,"Section 404","E. Br. DuPage River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5159845,"Corps","LRC-2018-00038","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/09/2018","Approved JD That Did Require A Field/Site Visit","Wetland","RPWWD","Wetlands Directly Abutting Relatively Permanent Water that flows directly or indirectly into Traditional Navigable Water","Yes","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.11906,41.79331,"Illinois","DuPage",7120004,"Section 404","East Branch Du Page River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5158854,"Corps","LRC-2017-00302","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/06/2018","Approved JD That Did Require A Field/Site Visit","Wetland 1","RPWWD","Wetlands Directly Abutting Relatively Permanent Water that flows directly or indirectly into Traditional Navigable Water","Yes","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.09121,42.45981,"Illinois","Lake",7120006,"Section 404","Sequoit Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5154276,"Corps","LRC-2017-00923","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/06/2018","Approved JD That Did Require A Field/Site Visit","WOUS1","RPW","Relatively Permanent Water that flows directly or indirectly into Traditional Navigable Water","Yes","RP","Riparian","Riparian - Plant communities contiguous to and affected by surface and subsurface hydrologic features of perennial or intermittent lotic and lentic water bodies (rivers, streams, lakes, or drainage ways).  Riparian areas have one or both of the following characteristics: 1) distinctively different vegetative species than adjacent areas, and 2) species similar to adjacent areas but exhibiting more vigorous or robust growth forms. Riparian areas are usually transitional between wetland and upland.","Riverine","Riverine is characterized by a water source of overbank flow from a channel, and hydrodynamics which are predominantly unidirectional and horizontal.",-87.89457,42.18055,"Illinois","Lake",7120003,"Section 404","West Fork North Branch Chicago River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5154277,"Corps","LRC-2017-00923","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/06/2018","Approved JD That Did Require A Field/Site Visit","Wetland 2","ISOLATE","Isolated (interstate or intrastate) waters","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-87.89451,42.1807,"Illinois","Lake",7120003,"None","West Fork North Branch Chicago River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5154277,"Corps","LRC-2017-00923","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/06/2018","Approved JD That Did Require A Field/Site Visit","Wetland 1","ISOLATE","Isolated (interstate or intrastate) waters","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-87.89434,42.18116,"Illinois","Lake",7120003,"None","West Fork North Branch Chicago River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5156149,"Corps","LRC-2017-00946","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/06/2018","Approved JD That Did Require A Field/Site Visit","Salt Creek (WOUS 1)","RPW","Relatively Permanent Water that flows directly or indirectly into Traditional Navigable Water","Yes","R3","Riverine","Upper Perennial, Riverine","Riverine","Riverine is characterized by a water source of overbank flow from a channel, and hydrodynamics which are predominantly unidirectional and horizontal.",-88.07697,42.10986,"Illinois","Cook",7120004,"Section 404","Salt Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5160324,"Corps","LRC-2017-00777","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/06/2018","Approved JD That Did Require A Field/Site Visit","Excavated Pond","ISOLATE","Isolated (interstate or intrastate) waters","No","L1","Lacustrine","Lacustrine - Includes wetlands and deepwater habitats with all of the following characteristics:  (1) situated in a topographic depression or a dammed river channel; (2) lacking trees, shrubs, persistent emergents, emergent mosses or lichens with greater than 30% areal coverage; and (3) total area exceeds 8 ha (20 acres).  Similar wetland and deepwater habitats totaling less than 8 ha are also included in the Lacustrine System if an active wave-formed or bedrock shoreline feature makes up all or part of the boundary, or if the water depth in the deepest part of the basin exceeds 2 m (6.6 feet) at low water.  Lacustrine waters may be tidal or nontidal, but ocean-derived salinity is always less than 0.5%.","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.04144,41.80109,"Illinois","DuPage",7120004,"None","St. Joseph Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5150290,"Corps","LRC-2017-00711","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/02/2018","Approved JD That Did Require A Field/Site Visit","Wetland 4","RPWWD","Wetlands Directly Abutting Relatively Permanent Water that flows directly or indirectly into Traditional Navigable Water","Yes","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.34374,41.91719,"Illinois","Kane",7120007,"Section 404","Ferson Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5150290,"Corps","LRC-2017-00711","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/02/2018","Approved JD That Did Require A Field/Site Visit","Wetland 3","RPWWD","Wetlands Directly Abutting Relatively Permanent Water that flows directly or indirectly into Traditional Navigable Water","Yes","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.34393,41.9174,"Illinois","Kane",7120007,"Section 404","Ferson Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5150290,"Corps","LRC-2017-00711","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/02/2018","Approved JD That Did Require A Field/Site Visit","Wetland 2","RPWWD","Wetlands Directly Abutting Relatively Permanent Water that flows directly or indirectly into Traditional Navigable Water","Yes","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.3425,41.91711,"Illinois","Kane",7120007,"Section 404","Ferson Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5150290,"Corps","LRC-2017-00711","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/02/2018","Approved JD That Did Require A Field/Site Visit","Wetland 1","RPWWD","Wetlands Directly Abutting Relatively Permanent Water that flows directly or indirectly into Traditional Navigable Water","Yes","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.34199,41.91754,"Illinois","Kane",7120007,"Section 404","Ferson Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5156070,"Corps","LRC-2012-00566","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/02/2018","Approved JD That Did Require A Field/Site Visit","Wetland/Waters of the U.S. 1","RPW","Relatively Permanent Water that flows directly or indirectly into Traditional Navigable Water","Yes","R3","Riverine","Upper Perennial, Riverine","Riverine","Riverine is characterized by a water source of overbank flow from a channel, and hydrodynamics which are predominantly unidirectional and horizontal.",-87.92208,41.51097,"Illinois","Will",7120004,"Section 404","Hickory Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5156158,"Corps","LRC-2017-00980","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/02/2018","Approved JD That Did Require A Field/Site Visit","Wetland/Waters of the U.S.","RPWWD","Wetlands Directly Abutting Relatively Permanent Water that flows directly or indirectly into Traditional Navigable Water","Yes","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.30092,42.17656,"Illinois","McHenry",7120006,"Section 404","Crystal Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5157540,"Corps","LRC-2017-00711","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/02/2018","Approved JD That Did Require A Field/Site Visit","Wetland 5","ISOLATE","Isolated (interstate or intrastate) waters","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.34956,41.9186,"Illinois","Kane",7120007,"None","Ferson Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5157540,"Corps","LRC-2017-00711","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/02/2018","Approved JD That Did Require A Field/Site Visit","Wetland 6","ISOLATE","Isolated (interstate or intrastate) waters","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.34913,41.91869,"Illinois","Kane",7120007,"None","Ferson Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
